MG,31,10509,Camanducaia, 22.057 
MG,31,10608,Cambuí, 29.165 
MG,31,10707,Cambuquira, 13.053 
MG,31,10806,Campanário, 3.757 
MG,31,10905,Campanha, 16.627 
MG,31,11002,Campestre, 21.440 
MG,31,11101,Campina Verde, 20.079 
MG,31,11150,Campo Azul, 3.863 
MG,31,11200,Campo Belo, 54.458 
MG,31,11309,Campo do Meio, 11.878 
MG,31,11408,Campo Florido, 7.886 
MG,31,11507,Campos Altos, 15.387 
MG,31,11606,Campos Gerais, 29.057 
MG,31,11705,Canaã, 4.699 
MG,31,11804,Canápolis, 12.117 
MG,31,11903,Cana Verde, 5.735 
MG,31,12000,Candeias, 15.147 
MG,31,12059,Cantagalo, 4.517 
MG,31,12109,Caparaó, 5.489 
MG,31,12208,Capela Nova, 4.805 
MG,31,12307,Capelinha, 37.867 
MG,31,12406,Capetinga, 7.152 
MG,31,12505,Capim Branco, 9.678 
MG,31,12604,Capinópolis, 16.250 
MG,31,12653,Capitão Andrade, 5.405 
MG,31,12703,Capitão Enéas, 15.237 
MG,31,12802,Capitólio, 8.682 
MG,31,12901,Caputira, 9.431 
MG,31,13008,Caraí, 23.781 
MG,31,13107,Caranaíba, 3.299 
MG,31,13206,Carandaí, 25.376 
MG,31,13305,Carangola, 33.559 
MG,31,13404,Caratinga, 91.841 
MG,31,13503,Carbonita, 9.544 
MG,31,13602,Careaçu, 6.757 
MG,31,13701,Carlos Chagas, 19.750 
MG,31,13800,Carmésia, 2.629 
MG,31,13909,Carmo da Cachoeira, 12.350 
MG,31,14006,Carmo da Mata, 11.559 
MG,31,14105,Carmo de Minas, 14.822 
MG,31,14204,Carmo do Cajuru, 22.136 
MG,31,14303,Carmo do Paranaíba, 30.861 
MG,31,14402,Carmo do Rio Claro, 21.458 
MG,31,14501,Carmópolis de Minas, 18.995 
MG,31,14550,Carneirinho, 10.072 
MG,31,14600,Carrancas, 4.110 
MG,31,14709,Carvalhópolis, 3.581 
MG,31,14808,Carvalhos, 4.617 
MG,31,14907,Casa Grande, 2.309 
MG,31,15003,Cascalho Rico, 3.071 
MG,31,15102,Cássia, 18.057 
MG,31,15201,Conceição da Barra de Minas, 4.050 
MG,31,15300,Cataguases, 75.025 
MG,31,15359,Catas Altas, 5.316 
MG,31,15409,Catas Altas da Noruega, 3.666 
MG,31,15458,Catuji, 6.612 
MG,31,15474,Catuti, 5.151 
MG,31,15508,Caxambu, 22.208 
MG,31,15607,Cedro do Abaeté, 1.209 
MG,31,15706,Central de Minas, 7.112 
MG,31,15805,Centralina, 10.622 
MG,31,15904,Chácara, 3.101 
MG,31,16001,Chalé, 5.823 
MG,31,16100,Chapada do Norte, 15.675 
MG,31,16159,Chapada Gaúcha, 12.971 
MG,31,16209,Chiador, 2.789 
MG,31,16308,Cipotânea, 6.868 
MG,31,16407,Claraval, 4.847 
MG,31,16506,Claro dos Poções, 7.819 
MG,31,16605,Cláudio, 28.287 
MG,31,16704,Coimbra, 7.559 
MG,31,16803,Coluna, 9.146 
MG,31,16902,Comendador Gomes, 3.138 
MG,31,17009,Comercinho, 7.599 
MG,31,17108,Conceição da Aparecida, 10.374 
MG,31,17207,Conceição das Pedras, 2.858 
MG,31,17306,Conceição das Alagoas, 26.818 
MG,31,17405,Conceição de Ipanema, 4.644 
MG,31,17504,Conceição do Mato Dentro, 18.126 
MG,31,17603,Conceição do Pará, 5.515 
MG,31,17702,Conceição do Rio Verde, 13.724 
MG,31,17801,Conceição dos Ouros, 11.467 
MG,31,17836,Cônego Marinho, 7.624 
MG,31,17876,Confins, 6.608 
MG,31,17900,Congonhal, 11.706 
MG,31,18007,Congonhas, 53.843 
MG,31,18106,Congonhas do Norte, 5.134 
MG,31,18205,Conquista, 6.960 
MG,31,18304,Conselheiro Lafaiete, 127.369 
MG,31,18403,Conselheiro Pena, 23.240 
MG,31,18502,Consolação, 1.810 
MG,31,18601,Contagem, 658.580 
MG,31,18700,Coqueiral, 9.432 
MG,31,18809,Coração de Jesus, 27.052 
MG,31,18908,Cordisburgo, 9.029 
MG,31,19005,Cordislândia, 3.587 
MG,31,19104,Corinto, 24.384 
MG,31,19203,Coroaci, 10.339 
MG,31,19302,Coromandel, 28.508 
MG,31,19401,Coronel Fabriciano, 110.326 
MG,31,19500,Coronel Murta, 9.411 
MG,31,19609,Coronel Pacheco, 3.125 
MG,31,19708,Coronel Xavier Chaves, 3.471 
MG,31,19807,Córrego Danta, 3.359 
MG,31,19906,Córrego do Bom Jesus, 3.804 
MG,31,19955,Córrego Fundo, 6.295 
MG,31,20003,Córrego Novo, 2.970 
MG,31,20102,Couto de Magalhães de Minas, 4.444 
MG,31,20151,Crisólita, 6.631 
MG,31,20201,Cristais, 12.564 
MG,31,20300,Cristália, 6.042 
MG,31,20409,Cristiano Otoni, 5.225 
MG,31,20508,Cristina, 10.482 
MG,31,20607,Crucilândia, 5.057 
MG,31,20706,Cruzeiro da Fortaleza, 4.174 
MG,31,20805,Cruzília, 15.497 
MG,31,20839,Cuparaque, 4.995 
MG,31,20870,Curral de Dentro, 7.623 
MG,31,20904,Curvelo, 79.878 
MG,31,21001,Datas, 5.471 
MG,31,21100,Delfim Moreira, 8.205 
MG,31,21209,Delfinópolis, 7.186 
MG,31,21258,Delta, 9.904 
MG,31,21308,Descoberto, 5.047 
MG,31,21407,Desterro de Entre Rios, 7.334 
MG,31,21506,Desterro do Melo, 3.015 
MG,31,21605,Diamantina, 48.230 
MG,31,21704,Diogo de Vasconcelos, 3.913 
MG,31,21803,Dionísio, 8.287 
MG,31,21902,Divinésia, 3.455 
MG,31,22009,Divino, 20.133 
MG,31,22108,Divino das Laranjeiras, 5.086 
MG,31,22207,Divinolândia de Minas, 7.559 
MG,31,22306,Divinópolis, 234.937 
MG,31,22355,Divisa Alegre, 6.625 
MG,31,22405,Divisa Nova, 6.068 
MG,31,22454,Divisópolis, 10.547 
MG,31,22470,Dom Bosco, 3.818 
MG,31,22504,Dom Cavati, 5.247 
MG,31,22603,Dom Joaquim, 4.602 
MG,31,22702,Dom Silvério, 5.351 
MG,31,22801,Dom Viçoso, 3.072 
MG,31,22900,Dona Eusébia, 6.527 
MG,31,23007,Dores de Campos, 10.093 
MG,31,23106,Dores de Guanhães, 5.316 
MG,31,23205,Dores do Indaiá, 13.923 
MG,31,23304,Dores do Turvo, 4.437 
MG,31,23403,Doresópolis, 1.533 
MG,31,23502,Douradoquara, 1.930 
MG,31,23528,Durandé, 7.884 
MG,31,23601,Elói Mendes, 27.730 
MG,31,23700,Engenheiro Caldas, 11.098 
MG,31,23809,Engenheiro Navarro, 7.377 
MG,31,23858,Entre Folhas, 5.443 
MG,31,23908,Entre Rios de Minas, 15.292 
MG,31,24005,Ervália, 19.015 
MG,31,24104,Esmeraldas, 69.010 
MG,31,24203,Espera Feliz, 24.805 
MG,31,24302,Espinosa, 32.214 
MG,31,24401,Espírito Santo do Dourado, 4.712 
MG,31,24500,Estiva, 11.449 
MG,31,24609,Estrela Dalva, 2.448 
MG,31,24708,Estrela do Indaiá, 3.590 
MG,31,24807,Estrela do Sul, 7.981 
MG,31,24906,Eugenópolis, 11.285 
MG,31,25002,Ewbank da Câmara, 3.952 
MG,31,25101,Extrema, 34.344 
MG,31,25200,Fama, 2.426 
MG,31,25309,Faria Lemos, 3.371 
MG,31,25408,Felício dos Santos, 5.012 
MG,31,25507,São Gonçalo do Rio Preto, 3.205 
MG,31,25606,Felisburgo, 7.431 
MG,31,25705,Felixlândia, 15.273 
MG,31,25804,Fernandes Tourinho, 3.369 
MG,31,25903,Ferros, 10.432 
MG,31,25952,Fervedouro, 11.039 
MG,31,26000,Florestal, 7.343 
MG,31,26109,Formiga, 68.423 
MG,31,26208,Formoso, 9.294 
MG,31,26307,Fortaleza de Minas, 4.407 
MG,31,26406,Fortuna de Minas, 2.932 
MG,31,26505,Francisco Badaró, 10.557 
MG,31,26604,Francisco Dumont, 5.215 
MG,31,26703,Francisco Sá, 26.428 
MG,31,26752,Franciscópolis, 5.672 
MG,31,26802,Frei Gaspar, 6.024 
MG,31,26901,Frei Inocêncio, 9.597 
MG,31,26950,Frei Lagonegro, 3.510 
MG,31,27008,Fronteira, 17.072 
MG,31,27057,Fronteira dos Vales, 4.733 
MG,31,27073,Fruta de Leite, 5.709 
MG,31,27107,Frutal, 58.770 
MG,31,27206,Funilândia, 4.277 
MG,31,27305,Galiléia, 7.034 
MG,31,27339,Gameleiras, 5.246 
MG,31,27354,Glaucilândia, 3.160 
MG,31,27370,Goiabeira, 3.328 
MG,31,27388,Goianá, 3.952 
MG,31,27404,Gonçalves, 4.410 
MG,31,27503,Gonzaga, 6.223 
MG,31,27602,Gouveia, 12.064 
MG,31,27701,Governador Valadares, 280.901 
MG,31,27800,Grão Mogol, 15.931 
MG,31,27909,Grupiara, 1.418 
MG,31,28006,Guanhães, 34.054 
MG,31,28105,Guapé, 14.460 
MG,31,28204,Guaraciaba, 10.542 
MG,31,28253,Guaraciama, 5.001 
MG,31,28303,Guaranésia, 19.378 
MG,31,28402,Guarani, 9.047 
MG,31,28501,Guarará, 3.938 
MG,31,28600,Guarda-Mor, 6.736 
MG,31,28709,Guaxupé, 52.294 
MG,31,28808,Guidoval, 7.300 
MG,31,28907,Guimarânia, 7.956 
MG,31,29004,Guiricema, 8.714 
MG,31,29103,Gurinhatã, 5.959 
MG,31,29202,Heliodora, 6.561 
MG,31,29301,Iapu, 10.962 
MG,31,29400,Ibertioga, 5.150 
MG,31,29509,Ibiá, 25.100 
MG,31,29608,Ibiaí, 8.400 
MG,31,29657,Ibiracatu, 6.165 
MG,31,29707,Ibiraci, 13.575 
MG,31,29806,Ibirité, 177.475 
MG,31,29905,Ibitiúra de Minas, 3.536 
MG,31,30002,Ibituruna, 3.018 
MG,31,30051,Icaraí de Minas, 11.835 
MG,31,30101,Igarapé, 41.127 
MG,31,30200,Igaratinga, 10.547 
MG,31,30309,Iguatama, 8.172 
MG,31,30408,Ijaci, 6.460 
MG,31,30507,Ilicínea, 12.358 
MG,31,30556,Imbé de Minas, 6.899 
MG,31,30606,Inconfidentes, 7.356 
MG,31,30655,Indaiabira, 7.524 
MG,31,30705,Indianópolis, 6.806 
MG,31,30804,Ingaí, 2.785 
MG,31,30903,Inhapim, 24.792 
MG,31,31000,Inhaúma, 6.240 
MG,31,31109,Inimutaba, 7.489 
MG,31,31158,Ipaba, 18.375 
MG,31,31208,Ipanema, 19.736 
MG,31,31307,Ipatinga, 261.203 
MG,31,31406,Ipiaçu, 4.285 
MG,31,31505,Ipuiúna, 10.125 
MG,31,31604,Iraí de Minas, 6.969 
MG,31,31703,Itabira, 119.285 
MG,31,31802,Itabirinha, 11.498 
MG,31,31901,Itabirito, 50.816 
MG,31,32008,Itacambira, 5.374 
MG,31,32107,Itacarambi, 18.443 
MG,31,32206,Itaguara, 13.329 
MG,31,32305,Itaipé, 12.725 
MG,31,32404,Itajubá, 97.000 
MG,31,32503,Itamarandiba, 34.661 
MG,31,32602,Itamarati de Minas, 4.362 
MG,31,32701,Itambacuri, 23.637 
MG,31,32800,Itambé do Mato Dentro, 2.207 
MG,31,32909,Itamogi, 10.501 
MG,31,33006,Itamonte, 15.391 
MG,31,33105,Itanhandu, 15.290 
MG,31,33204,Itanhomi, 12.394 
MG,31,33303,Itaobim, 21.559 
MG,31,33402,Itapagipe, 15.041 
MG,31,33501,Itapecerica, 22.158 
MG,31,33600,Itapeva, 9.618 
MG,31,33709,Itatiaiuçu, 10.979 
MG,31,33758,Itaú de Minas, 16.082 
MG,31,33808,Itaúna, 92.696 
MG,31,33907,Itaverava, 5.690 
MG,31,34004,Itinga, 15.147 
MG,31,34103,Itueta, 6.120 
MG,31,34202,Ituiutaba, 104.526 
MG,31,34301,Itumirim, 6.213 
MG,31,34400,Iturama, 38.484 
MG,31,34509,Itutinga, 3.926 
MG,31,34608,Jaboticatubas, 19.545 
MG,31,34707,Jacinto, 12.561 
MG,31,34806,Jacuí, 7.809 
MG,31,34905,Jacutinga, 25.453 
MG,31,35001,Jaguaraçu, 3.158 
MG,31,35050,Jaíba, 37.939 
MG,31,35076,Jampruca, 5.414 
MG,31,35100,Janaúba, 71.653 
MG,31,35209,Januária, 68.584 
MG,31,35308,Japaraíba, 4.308 
MG,31,35357,Japonvar, 8.683 
MG,31,35407,Jeceaba, 5.209 
MG,31,35456,Jenipapo de Minas, 7.672 
MG,31,35506,Jequeri, 12.859 
MG,31,35605,Jequitaí, 7.890 
MG,31,35704,Jequitibá, 5.319 
MG,31,35803,Jequitinhonha, 25.560 
MG,31,35902,Jesuânia, 4.898 
MG,31,36009,Joaíma, 15.634 
MG,31,36108,Joanésia, 4.996 
MG,31,36207,João Monlevade, 79.590 
MG,31,36306,João Pinheiro, 48.751 
MG,31,36405,Joaquim Felício, 4.669 
MG,31,36504,Jordânia, 10.901 
MG,31,36520,José Gonçalves de Minas, 4.631 
MG,31,36553,José Raydan, 4.894 
MG,31,36579,Josenópolis, 4.877 
MG,31,36603,Nova União, 5.804 
MG,31,36652,Juatuba, 25.874 
MG,31,36702,Juiz de Fora, 563.769 
MG,31,36801,Juramento, 4.358 
MG,31,36900,Juruaia, 10.341 
MG,31,36959,Juvenília, 5.860 
MG,31,37007,Ladainha, 18.152 
MG,31,37106,Lagamar, 7.795 
MG,31,37205,Lagoa da Prata, 51.204 
MG,31,37304,Lagoa dos Patos, 4.248 
MG,31,37403,Lagoa Dourada, 13.056 
MG,31,37502,Lagoa Formosa, 18.175 
MG,31,37536,Lagoa Grande, 9.440 
MG,31,37601,Lagoa Santa, 61.752 
MG,31,37700,Lajinha, 20.301 
MG,31,37809,Lambari, 20.870 
MG,31,37908,Lamim, 3.498 
MG,31,38005,Laranjal, 6.852 
MG,31,38104,Lassance, 6.664 
MG,31,38203,Lavras, 102.124 
MG,31,38302,Leandro Ferreira, 3.300 
MG,31,38351,Leme do Prado, 4.998 
MG,31,38401,Leopoldina, 53.354 
MG,31,38500,Liberdade, 5.296 
MG,31,38609,Lima Duarte, 16.910 
MG,31,38625,Limeira do Oeste, 7.487 
MG,31,38658,Lontra, 9.044 
MG,31,38674,Luisburgo, 6.409 
MG,31,38682,Luislândia, 6.756 
MG,31,38708,Luminárias, 5.572 
MG,31,38807,Luz, 18.400 
MG,31,38906,Machacalis, 7.237 
MG,31,39003,Machado, 41.920 
MG,31,39102,Madre de Deus de Minas, 5.153 
MG,31,39201,Malacacheta, 19.157 
MG,31,39250,Mamonas, 6.624 
MG,31,39300,Manga, 19.372 
MG,31,39409,Manhuaçu, 88.580 
MG,31,39508,Manhumirim, 22.784 
MG,31,39607,Mantena, 28.132 
MG,31,39706,Maravilhas, 7.876 
MG,31,39805,Mar de Espanha, 12.743 
MG,31,39904,Maria da Fé, 14.488 
MG,31,40001,Mariana, 59.857 
MG,31,40100,Marilac, 4.254 
MG,31,40159,Mário Campos, 14.988 
MG,31,40209,Maripá de Minas, 2.979 
MG,31,40308,Marliéria, 4.129 
MG,31,40407,Marmelópolis, 2.900 
MG,31,40506,Martinho Campos, 13.436 
MG,31,40530,Martins Soares, 8.172 
MG,31,40555,Mata Verde, 8.539 
MG,31,40605,Materlândia, 4.619 
MG,31,40704,Mateus Leme, 30.678 
MG,31,40803,Matias Barbosa, 14.449 
MG,31,40852,Matias Cardoso, 10.999 
MG,31,40902,Matipó, 18.914 
MG,31,41009,Mato Verde, 12.849 
MG,31,41108,Matozinhos, 37.344 
MG,31,41207,Matutina, 3.846 
MG,31,41306,Medeiros, 3.765 
MG,31,41405,Medina, 21.409 
MG,31,41504,Mendes Pimentel, 6.564 
MG,31,41603,Mercês, 10.868 
MG,31,41702,Mesquita, 5.911 
MG,31,41801,Minas Novas, 32.009 
MG,31,41900,Minduri, 3.970 
MG,31,42007,Mirabela, 13.726 
MG,31,42106,Miradouro, 10.837 
MG,31,42205,Miraí, 14.946 
MG,31,42254,Miravânia, 4.885 
MG,31,42304,Moeda, 4.957 
MG,31,42403,Moema, 7.525 
MG,31,42502,Monjolos, 2.327 
MG,31,42601,Monsenhor Paulo, 8.711 
MG,31,42700,Montalvânia, 15.603 
MG,31,42809,Monte Alegre de Minas, 21.095 
MG,31,42908,Monte Azul, 21.783 
MG,31,43005,Monte Belo, 13.453 
MG,31,43104,Monte Carmelo, 48.248 
MG,31,43153,Monte Formoso, 4.936 
MG,31,43203,Monte Santo de Minas, 21.949 
MG,31,43302,Montes Claros, 402.027 
MG,31,43401,Monte Sião, 23.444 
MG,31,43450,Montezuma, 8.168 
MG,31,43500,Morada Nova de Minas, 8.860 
MG,31,43609,Morro da Garça, 2.595 
MG,31,43708,Morro do Pilar, 3.339 
MG,31,43807,Munhoz, 6.261 
MG,31,43906,Muriaé, 108.537 
MG,31,44003,Mutum, 27.528 
MG,31,44102,Muzambinho, 21.026 
MG,31,44201,Nacip Raydan, 3.274 
MG,31,44300,Nanuque, 41.787 
MG,31,44359,Naque, 6.930 
MG,31,44375,Natalândia, 3.382 
MG,31,44409,Natércia, 4.820 
MG,31,44508,Nazareno, 8.583 
MG,31,44607,Nepomuceno, 27.053 
MG,31,44656,Ninheira, 10.375 
MG,31,44672,Nova Belém, 3.465 
MG,31,44706,Nova Era, 17.994 
MG,31,44805,Nova Lima, 92.178 
MG,31,44904,Nova Módica, 3.757 
MG,31,45000,Nova Ponte, 14.934 
MG,31,45059,Nova Porteirinha, 7.648 
MG,31,45109,Nova Resende, 16.645 
MG,31,45208,Nova Serrana, 94.681 
MG,31,45307,Novo Cruzeiro, 31.884 
MG,31,45356,Novo Oriente de Minas, 10.869 
MG,31,45372,Novorizonte, 5.308 
MG,31,45406,Olaria, 1.873 
MG,31,45455,Olhos-d'Água, 5.943 
MG,31,45505,Olímpio Noronha, 2.763 
MG,31,45604,Oliveira, 41.907 
MG,31,45703,Oliveira Fortes, 2.182 
MG,31,45802,Onça de Pitangui, 3.192 
MG,31,45851,Oratórios, 4.710 
MG,31,45877,Orizânia, 7.949 
MG,31,45901,Ouro Branco, 38.935 
MG,31,46008,Ouro Fino, 33.716 
MG,31,46107,Ouro Preto, 74.659 
MG,31,46206,Ouro Verde de Minas, 6.110 
MG,31,46255,Padre Carvalho, 6.338 
MG,31,46305,Padre Paraíso, 20.177 
MG,31,46404,Paineiras, 4.650 
MG,31,46503,Pains, 8.391 
MG,31,46552,Pai Pedro, 6.184 
MG,31,46602,Paiva, 1.577 
MG,31,46701,Palma, 6.753 
MG,31,46750,Palmópolis, 6.161 
MG,31,46909,Papagaios, 15.516 
MG,31,47006,Paracatu, 92.386 
MG,31,47105,Pará de Minas, 92.739 
MG,31,47204,Paraguaçu, 21.583 
MG,31,47303,Paraisópolis, 20.983 
MG,31,47402,Paraopeba, 24.427 
MG,31,47501,Passabém, 1.732 
MG,31,47600,Passa Quatro, 16.470 
MG,31,47709,Passa Tempo, 8.324 
MG,31,47808,Passa-Vinte, 2.104 
MG,31,47907,Passos, 114.458 
MG,31,47956,Patis, 5.976 
MG,31,48004,Patos de Minas, 150.893 
MG,31,48103,Patrocínio, 89.983 
MG,31,48202,Patrocínio do Muriaé, 5.680 
MG,31,48301,Paula Cândido, 9.698 
MG,31,48400,Paulistas, 4.982 
MG,31,48509,Pavão, 8.709 
MG,31,48608,Peçanha, 17.871 
MG,31,48707,Pedra Azul, 24.748 
MG,31,48756,Pedra Bonita, 7.117 
MG,31,48806,Pedra do Anta, 3.270 
MG,31,48905,Pedra do Indaiá, 4.034 
MG,31,49002,Pedra Dourada, 2.452 
MG,31,49101,Pedralva, 11.570 
MG,31,49150,Pedras de Maria da Cruz, 11.396 
MG,31,49200,Pedrinópolis, 3.672 
MG,31,49309,Pedro Leopoldo, 63.837 
MG,31,49408,Pedro Teixeira, 1.843 
MG,31,49507,Pequeri, 3.347 
MG,31,49606,Pequi, 4.395 
MG,31,49705,Perdigão, 10.846 
MG,31,49804,Perdizes, 15.925 
MG,31,49903,Perdões, 21.444 
MG,31,49952,Periquito, 7.060 
MG,31,50000,Pescador, 4.311 
MG,31,50109,Piau, 2.850 
MG,31,50158,Piedade de Caratinga, 8.247 
MG,31,50208,Piedade de Ponte Nova, 4.213 
MG,31,50307,Piedade do Rio Grande, 4.684 
MG,31,50406,Piedade dos Gerais, 4.981 
MG,31,50505,Pimenta, 8.720 
MG,31,50539,Pingo-d'Água, 4.873 
MG,31,50570,Pintópolis, 7.585 
MG,31,50604,Piracema, 6.566 
MG,31,50703,Pirajuba, 5.790 
MG,31,50802,Piranga, 17.918 
MG,31,50901,Piranguçu, 5.514 
MG,31,51008,Piranguinho, 8.597 
MG,31,51107,Pirapetinga, 10.876 
MG,31,51206,Pirapora, 56.706 
MG,31,51305,Piraúba, 11.080 
MG,31,51404,Pitangui, 27.706 
MG,31,51503,Piumhi, 34.525 
MG,31,51602,Planura, 11.796 
MG,31,51701,Poço Fundo, 16.903 
MG,31,51800,Poços de Caldas, 166.085 
MG,31,51909,Pocrane, 8.841 
MG,31,52006,Pompéu, 31.612 
MG,31,52105,Ponte Nova, 60.361 
MG,31,52131,Ponto Chique, 4.259 
MG,31,52170,Ponto dos Volantes, 12.138 
MG,31,52204,Porteirinha, 38.741 
MG,31,52303,Porto Firme, 11.245 
MG,31,52402,Poté, 16.641 
MG,31,52501,Pouso Alegre, 147.137 
MG,31,52600,Pouso Alto, 6.185 
MG,31,52709,Prados, 9.021 
MG,31,52808,Prata, 27.796 
MG,31,52907,Pratápolis, 8.890 
MG,31,53004,Pratinha, 3.569 
MG,31,53103,Presidente Bernardes, 5.562 
MG,31,53202,Presidente Juscelino, 3.827 
MG,31,53301,Presidente Kubitschek, 3.061 
MG,31,53400,Presidente Olegário, 19.599 
MG,31,53509,Alto Jequitibá, 8.522 
MG,31,53608,Prudente de Morais, 10.577 
MG,31,53707,Quartel Geral, 3.557 
MG,31,53806,Queluzito, 1.958 
MG,31,53905,Raposos, 16.390 
MG,31,54002,Raul Soares, 24.368 
MG,31,54101,Recreio, 10.697 
MG,31,54150,Reduto, 7.117 
MG,31,54200,Resende Costa, 11.569 
MG,31,54309,Resplendor, 17.715 
MG,31,54408,Ressaquinha, 4.861 
MG,31,54457,Riachinho, 8.290 
MG,31,54507,Riacho dos Machados, 9.672 
MG,31,54606,Ribeirão das Neves, 328.871 
MG,31,54705,Ribeirão Vermelho, 4.058 
MG,31,54804,Rio Acima, 10.123 
MG,31,54903,Rio Casca, 14.130 
MG,31,55009,Rio Doce, 2.623 
MG,31,55108,Rio do Prado, 5.302 
MG,31,55207,Rio Espera, 5.825 
MG,31,55306,Rio Manso, 5.774 
MG,31,55405,Rio Novo, 9.084 
MG,31,55504,Rio Paranaíba, 12.462 
MG,31,55603,Rio Pardo de Minas, 31.016 
MG,31,55702,Rio Piracicaba, 14.624 
MG,31,55801,Rio Pomba, 18.061 
MG,31,55900,Rio Preto, 5.544 
MG,31,56007,Rio Vermelho, 13.453 
MG,31,56106,Ritápolis, 4.834 
